date,aud,bgn,cad,chf,czk,dkk,eur,gbp,hkd,huf,jpy,krw,nok,nzd,pln,sek,sgd,zar
2006-10-19,1.3218,1.557,1.1357,1.2656,22.58,5.9352,0.79611,0.53523,7.7881,209.67,118.68,957.3,6.7479,1.5043,3.0915,7.3629,1.5744,7.5281
2006-10-20,1.3161,1.55,1.1219,1.2575,22.456,5.9084,0.79252,0.53043,7.7859,208.19,118.32,957.35,6.6679,1.4941,3.064,7.2997,1.572,7.5316
2006-10-23,1.3185,1.5577,1.1276,1.2666,22.558,5.938,0.79643,0.53409,7.7847,209.84,119.23,959.5,6.7107,1.5045,3.085,7.3308,1.5757,7.68
2006-10-24,1.3213,1.5595,1.1307,1.2693,22.642,5.9447,0.79738,0.53437,7.782,209.65,119.59,958.5,6.6865,1.5097,3.0915,7.3361,1.5757,7.7526
2006-10-25,1.3165,1.5547,1.1281,1.2652,22.562,5.9262,0.79491,0.53275,7.7826,208.96,119.18,955.85,6.628,1.5134,3.0886,7.3231,1.5727,7.6589
2006-10-26,1.3119,1.5457,1.1269,1.2585,22.365,5.8916,0.79033,0.53074,7.7812,206.35,118.87,949.8,6.5498,1.5279,3.0659,7.2919,1.5688,7.5114
2006-10-27,1.3058,1.5421,1.1245,1.2545,22.4,5.8777,0.78846,0.52874,7.782,206.34,118.47,947.35,6.5529,1.5201,3.0577,7.2708,1.5641,7.5258
2006-10-30,1.3008,1.5379,1.1209,1.2489,22.293,5.8617,0.78635,0.52528,7.774,206.72,117.3,944.5,6.553,1.5053,3.0596,7.2402,1.5613,7.4747
2006-10-31,1.3003,1.5405,1.1288,1.2513,22.227,5.871,0.78765,0.52654,7.7793,204.96,117.82,942.3,6.5627,1.5022,3.0506,7.2558,1.5614,7.396
2006-11-01,1.2918,1.5331,1.1344,1.2448,22.0,5.8436,0.78388,0.52399,7.7786,203.29,116.99,939.4,6.5066,1.4875,3.0284,7.2131,1.5599,7.3567
2006-11-02,1.2933,1.5319,1.1349,1.2449,21.979,5.8387,0.78327,0.52409,7.7774,203.92,117.02,939.0,6.4565,1.4849,3.0289,7.2034,1.5616,7.4176
2006-11-03,1.2952,1.5328,1.1287,1.2484,22.005,5.8424,0.7837,0.52414,7.7772,204.05,117.26,937.2,6.4612,1.4839,3.0281,7.1853,1.5614,7.4424
2006-11-06,1.2996,1.5398,1.1351,1.2569,21.989,5.8706,0.78728,0.52732,7.782,204.16,118.45,942.35,6.4958,1.5016,3.0124,7.2008,1.5675,7.4016
2006-11-07,1.2936,1.5334,1.1278,1.2515,21.94,5.8474,0.78401,0.52509,7.785,204.37,117.89,938.4,6.4688,1.4949,3.0024,7.1693,1.5602,7.3293
2006-11-08,1.2994,1.5308,1.1309,1.2486,21.932,5.8366,0.78272,0.52477,7.7845,204.76,117.68,935.1,6.4519,1.4957,3.0032,7.1591,1.5611,7.386
2006-11-09,1.3042,1.5284,1.1323,1.2478,21.912,5.8286,0.78149,0.52548,7.7847,203.02,118.13,936.6,6.4329,1.5051,2.9873,7.1268,1.5621,7.3073
2006-11-10,1.3025,1.5204,1.1296,1.2386,21.919,5.7973,0.77736,0.52262,7.7834,202.74,117.51,934.05,6.3748,1.5031,2.9793,7.0653,1.5564,7.2271
2006-11-13,1.3091,1.5244,1.1358,1.2422,21.91,5.8126,0.77942,0.5251,7.7853,202.88,117.91,935.05,6.3889,1.5086,2.9852,7.0878,1.5582,7.282
2006-11-14,1.3073,1.5251,1.1386,1.2442,21.886,5.8164,0.77979,0.52718,7.7852,201.48,117.65,937.05,6.4036,1.5157,2.9743,7.0745,1.5565,7.2598
2006-11-15,1.3081,1.5289,1.1391,1.25,21.972,5.8311,0.78174,0.53033,7.7867,201.41,118.05,941.45,6.4462,1.517,2.9796,7.1037,1.5603,7.3137
2006-11-16,1.3027,1.5275,1.1381,1.2478,21.919,5.825,0.78101,0.5296,7.7862,200.75,118.06,937.55,6.4218,1.5057,2.9663,7.0841,1.5588,7.1712
2006-11-17,1.3078,1.5311,1.1469,1.2532,21.91,5.8386,0.78284,0.53045,7.7881,201.6,118.34,938.9,6.4725,1.5104,2.9739,7.0942,1.5595,7.2898
2006-11-20,1.2995,1.5231,1.1429,1.2404,21.809,5.8078,0.77876,0.52706,7.787,201.53,118.04,935.45,6.4341,1.4972,2.9665,7.0729,1.5579,7.2855
2006-11-21,1.299,1.5263,1.1453,1.2434,21.811,5.8191,0.7804,0.52661,7.7864,200.41,118.03,935.45,6.4508,1.4926,2.9634,7.0915,1.5589,7.2157
2006-11-22,1.2936,1.5178,1.1397,1.2327,21.684,5.7857,0.77604,0.52375,7.7865,199.79,116.99,934.0,6.4038,1.4938,2.9494,7.0592,1.5556,7.1812
2006-11-23,1.2912,1.5099,1.1402,1.2231,21.578,5.7552,0.77202,0.52227,7.7837,199.67,116.27,930.45,6.3769,1.4916,2.95,6.9941,1.5484,7.1837
2006-11-24,1.2859,1.4955,1.133,1.2101,21.429,5.6998,0.76464,0.51759,7.7776,198.32,115.74,932.1,6.3179,1.494,2.9264,6.9105,1.5507,7.2122
2006-11-27,1.2847,1.4914,1.1336,1.209,21.382,5.6847,0.76254,0.51678,7.7758,196.93,116.09,930.65,6.3055,1.4939,2.9159,6.8952,1.5498,7.089
2006-11-28,1.2825,1.4876,1.1305,1.2068,21.343,5.6701,0.76063,0.51438,7.7749,196.69,116.37,930.85,6.2988,1.4851,2.9184,6.8976,1.5505,7.1887
2006-11-29,1.2769,1.4865,1.1365,1.2076,21.272,5.666,0.76005,0.5125,7.7756,195.45,116.3,930.6,6.2719,1.4743,2.9067,6.9013,1.5454,7.1285
2006-11-30,1.2692,1.4817,1.1404,1.2058,21.191,5.6474,0.75758,0.5108,7.7778,194.14,116.13,929.35,6.1864,1.4644,2.8873,6.8683,1.5418,7.2333
2006-12-01,1.2668,1.4767,1.1431,1.1993,21.104,5.6284,0.75506,0.50808,7.7758,193.39,116.11,928.6,6.1632,1.4633,2.8735,6.8227,1.5458,7.1433
2006-12-04,1.2701,1.4695,1.1427,1.1971,21.041,5.6035,0.75137,0.50597,7.7727,192.67,115.63,927.5,6.1286,1.4546,2.8672,6.7871,1.543,7.1642
2006-12-05,1.2712,1.4671,1.1405,1.1916,21.018,5.5929,0.75013,0.50581,7.7712,191.66,114.58,924.35,6.0986,1.4569,2.861,6.7883,1.5384,7.139
2006-12-06,1.2726,1.4734,1.1434,1.1969,21.105,5.6171,0.75335,0.50881,7.7692,192.41,115.01,916.2,6.1285,1.4637,2.8711,6.8372,1.5404,7.1161
2006-12-07,1.2655,1.4709,1.1488,1.1939,21.033,5.6068,0.75205,0.50846,7.7674,192.55,114.97,913.9,6.0875,1.4485,2.8655,6.7944,1.5379,7.0542
2006-12-08,1.2672,1.4732,1.1501,1.197,21.063,5.6162,0.75324,0.51039,7.7718,193.15,115.61,920.2,6.1148,1.4509,2.8849,6.821,1.5436,7.085
2006-12-11,1.2776,1.4843,1.1486,1.2079,21.172,5.6577,0.7589,0.51317,7.7729,194.19,117.12,925.85,6.1638,1.4553,2.8931,6.8745,1.5437,7.0827
2006-12-12,1.2723,1.4767,1.1512,1.2027,21.07,5.6289,0.75506,0.50936,7.773,191.77,116.99,922.6,6.1401,1.4486,2.8799,6.8412,1.5411,6.9958
2006-12-13,1.2673,1.4744,1.1514,1.2025,21.018,5.6188,0.75386,0.5072,7.7719,191.09,117.11,922.55,6.1455,1.4453,2.8653,6.8155,1.5395,6.983
2006-12-14,1.2771,1.4826,1.1554,1.2119,21.106,5.6507,0.75804,0.50906,7.771,192.07,117.53,920.95,6.178,1.4533,2.879,6.868,1.5405,7.0197
2006-12-15,1.2821,1.4923,1.156,1.2191,21.177,5.6879,0.76301,0.51114,7.7734,193.32,118.3,923.3,6.2262,1.4546,2.8939,6.9154,1.5427,7.0478
2006-12-18,1.2813,1.4935,1.1542,1.2213,21.153,5.692,0.76365,0.51283,7.774,193.15,117.86,927.15,6.2169,1.4507,2.8994,6.9152,1.5449,7.0047
2006-12-19,1.2786,1.4864,1.1565,1.2178,21.086,5.6648,0.75999,0.51015,7.7747,192.38,118.16,932.05,6.2046,1.4425,2.8966,6.8591,1.5448,7.0047
2006-12-20,1.274,1.4813,1.1465,1.2148,20.766,5.6449,0.7574,0.50761,7.7748,190.79,118.15,926.0,6.1812,1.4326,2.8776,6.8195,1.5387,7.0015
2006-12-21,1.2737,1.4841,1.15,1.2166,20.887,5.6568,0.75884,0.50964,7.7748,191.27,118.27,927.5,6.1716,1.4377,2.8866,6.8038,1.5407,7.0026
