Date,AUD,BGN,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR,TRY,CNY,HRK,IDR,MYR,PHP,RUB,THB,RON,BRL,MXN,INR,ILS
2005-01-18,1.3235,1.4976,1.2227,1.1817,0.44564,23.26,5.697,11.9806,0.7657,0.5343,7.7989,188.7,62.343,102.66,1035.9,2.6438,0.53292,0.33078,6.2489,1.4368,3.1221,28675.0,6.9181,1.6361,183.58,29.587,,6.0512,1.3372,,,,,,,,,,,,
2005-01-19,1.3105,1.495,1.2207,1.1783,0.44485,23.141,5.6866,11.9595,0.76435,0.53241,7.7987,188.44,62.203,102.41,1030.9,2.6392,0.53206,0.33012,6.2275,1.4217,3.1194,28613.0,6.9017,1.6313,183.28,29.523,,6.0174,1.3451,,,,,,,,,,,,
2005-01-20,1.3203,1.512,1.2318,1.1916,0.44991,23.479,5.7527,12.0954,0.77304,0.53595,7.7989,190.92,62.716,102.98,1033.2,2.6691,0.53803,0.33326,6.3227,1.4254,3.18,29753.0,6.9741,1.6378,185.34,29.901,,6.095,1.3513,,,,,,,,,,,,
2005-01-21,1.3098,1.5088,1.2295,1.195,0.44897,23.431,5.7407,12.0702,0.77143,0.53637,7.7989,190.26,62.856,103.83,1038.05,2.6636,0.53707,0.33279,6.3234,1.4121,3.1446,29749.0,6.9868,1.6398,184.96,29.823,,6.049,1.3504,,,,,,,,,,,,
2005-01-24,1.3008,1.497,1.22,1.1819,0.44554,23.175,5.6965,11.976,0.7654,0.53241,7.7988,188.58,62.48,102.82,1032.3,2.6428,0.5328,0.33042,6.2698,1.4002,3.119,29232.0,6.9357,1.6334,183.52,29.56,,5.9552,1.3432,,,,,,,,,,,,
2005-01-25,1.3043,1.5016,1.2279,1.1869,0.44722,23.113,5.7139,12.0127,0.76775,0.53405,7.7992,188.85,62.457,103.53,1031.4,2.6509,0.53443,0.33136,6.3006,1.4061,3.1263,28988.0,6.9636,1.6382,184.07,29.645,,5.9358,1.3326,,,,,,,,,,,,
2005-01-26,1.2979,1.5039,1.238,1.1922,0.44837,23.083,5.723,12.0312,0.76894,0.53264,7.7992,188.86,62.514,103.4,1031.7,2.655,0.53526,0.33164,6.3268,1.4002,3.1278,28939.0,6.9762,1.6347,184.37,29.631,,5.9784,1.3343,,,,,,,,,,,,
2005-01-27,1.2933,1.5015,1.2388,1.1875,0.44772,23.187,5.7135,12.0118,0.7677,0.53117,7.7989,188.32,62.429,103.47,1028.2,2.6507,0.53439,0.33103,6.3281,1.4021,3.1165,29019.0,6.9691,1.6354,184.08,29.506,,5.9529,1.3466,,,,,,,,,,,,
2005-01-28,1.2924,1.5004,1.2403,1.1861,0.44741,23.186,5.7092,12.0035,0.76717,0.5313,7.7992,188.06,61.964,103.33,1023.8,2.6489,0.5341,0.33088,6.3291,1.4048,3.1093,28926.0,6.9716,1.6352,183.95,29.412,,5.9565,1.3331,,,,,,,,,,,,
2005-01-31,1.2908,1.5004,1.2403,1.187,0.44741,23.122,5.709,12.0035,0.76717,0.53026,7.7998,188.42,62.24,103.54,1025.6,2.6489,0.53402,0.33072,6.3368,1.404,3.1305,28783.0,6.9856,1.6367,183.94,29.283,,5.9752,1.3364,,,,,,,,,,,,
2005-02-01,1.297,1.5013,1.24,1.1911,0.44769,23.051,5.7115,12.0109,0.76764,0.53163,7.8,188.26,61.772,103.75,1027.9,2.6505,0.53435,0.33108,6.3672,1.4084,3.109,28796.0,6.9813,1.6401,184.04,29.278,,6.0358,1.3312,,,,,,,,,,,,
2005-02-02,1.2912,1.4974,1.2347,1.1889,0.44652,23.03,5.6976,11.9796,0.76564,0.53005,7.7999,187.72,61.458,103.59,1027.85,2.6436,0.53288,0.33037,6.3311,1.4039,3.1053,28570.0,6.9492,1.6357,183.54,29.186,,6.0328,1.3287,,,,,,,,,,,,
2005-02-03,1.2922,1.5043,1.2401,1.1986,0.44858,23.125,5.7256,12.0349,0.76917,0.53027,7.7999,187.96,62.018,104.25,1025.1,2.6558,0.5355,0.33136,6.3534,1.4037,3.0689,28689.0,6.9712,1.6374,184.39,29.298,,6.1458,1.3242,,,,,,,,,,,,
2005-02-04,1.2992,1.5093,1.2426,1.2032,0.44992,23.123,5.7443,12.0749,0.77172,0.53118,7.799,188.14,62.88,103.96,1027.0,2.6646,0.53712,0.3323,6.3991,1.4057,3.0722,28851.0,7.0113,1.6346,185.0,29.359,,6.1503,1.3202,,,,,,,,,,,,
2005-02-07,1.2935,1.5228,1.2524,1.214,0.45367,23.318,5.7955,12.182,0.77857,0.53465,7.7998,189.96,63.049,104.31,1026.3,2.6883,0.54197,0.33486,6.498,1.4121,3.0848,29055.0,7.0635,1.6388,186.65,29.64,,6.1887,1.3162,,,,,,,,,,,,
2005-02-08,1.309,1.5324,1.2544,1.2215,0.4566,23.465,5.83,12.2584,0.78345,0.5387,7.7998,191.29,63.601,105.65,1026.25,2.7051,0.54528,0.33688,6.5779,1.4311,3.1229,28950.0,7.1203,1.6489,187.83,29.807,,6.2485,1.3325,,,,,,,,,,,,
2005-02-09,1.3044,1.5326,1.2497,1.2204,0.4569,23.452,5.8312,12.2603,0.78358,0.53738,7.7998,191.43,63.407,105.67,1036.5,2.7055,0.54553,0.33686,6.546,1.4268,3.1505,28810.0,7.1113,1.6493,187.85,29.839,,6.2503,1.3321,,,,,,,,,,,,
2005-02-10,1.2896,1.5308,1.2535,1.22,0.45637,23.472,5.8245,12.2459,0.78266,0.53866,7.7998,191.33,63.168,106.41,1033.0,2.7024,0.54473,0.33662,6.5982,1.4176,3.1367,28547.0,7.1151,1.657,187.63,29.804,,6.2462,1.3418,,,,,,,,,,,,
2005-02-11,1.2787,1.5214,1.2436,1.2097,0.4536,23.388,5.7893,12.1716,0.77791,0.53652,7.7999,190.18,62.964,105.88,1033.25,2.686,0.54135,0.33489,6.5515,1.4061,3.1286,28023.0,7.077,1.653,186.5,29.68,,6.119,1.321,,,,,,,,,,,,
2005-02-14,1.2702,1.5084,1.2308,1.1988,0.44968,23.189,5.7406,12.0665,0.77119,0.53004,7.7996,188.38,62.567,105.04,1025.2,2.6628,0.53675,0.332,6.4907,1.3953,3.0932,27003.0,7.0157,1.6416,184.89,29.394,,6.0252,1.3151,,,,,,,,,,,,
2005-02-15,1.2734,1.5027,1.2333,1.1914,0.44799,23.111,5.7194,12.0211,0.76829,0.52896,7.7996,187.72,62.293,104.81,1026.8,2.6527,0.53473,0.33098,6.4321,1.3977,3.0524,28019.0,6.9688,1.6396,184.18,29.266,,6.0408,1.3089,,,,,,,,,,,,
2005-02-16,1.275,1.4999,1.233,1.1863,0.44716,23.054,5.7077,11.9989,0.76687,0.53018,7.7997,187.0,62.178,105.06,1026.0,2.6479,0.53374,0.33067,6.4103,1.3985,3.072,29401.0,6.9602,1.6393,183.86,29.196,,5.9923,1.3133,,,,,,,,,,,,
2005-02-17,1.2727,1.4998,1.2346,1.1874,0.44713,22.993,5.7078,11.998,0.76681,0.53002,7.7998,186.54,62.204,105.67,1025.7,2.6476,0.53378,0.33065,6.4152,1.3968,3.0683,28639.0,6.9817,1.6427,183.85,29.239,,5.9808,1.3125,,,,,,,,,,,,
2005-02-18,1.2723,1.5,1.231,1.1868,0.44712,22.926,5.7087,11.9998,0.76693,0.52849,7.7999,186.4,61.876,105.55,1024.1,2.6481,0.53378,0.33047,6.3563,1.3897,3.0604,27738.0,6.9725,1.6381,183.87,29.182,,5.9281,1.3068,,,,,,,,,,,,
2005-02-21,1.2683,1.4982,1.2312,1.1832,0.44657,22.92,5.702,11.9851,0.76599,0.52784,7.7997,186.63,61.203,105.52,1023.2,2.6448,0.53321,0.33007,6.3466,1.3772,3.0545,27602.0,6.9858,1.6376,183.65,29.149,,5.9388,1.3069,,,,,,,,,,,,
2005-02-22,1.2612,1.4825,1.2283,1.1658,0.4419,22.622,5.6418,11.8598,0.75798,0.52399,7.7991,184.17,60.964,104.16,1005.9,2.6171,0.52755,0.32707,6.2685,1.3694,3.0072,27779.0,6.8971,1.6277,181.72,28.837,,5.845,1.2977,,,,,,,,,,,,
2005-02-23,1.2645,1.4814,1.2324,1.1656,0.44157,22.673,5.6363,11.8508,0.7574,0.5239,7.7999,183.4,60.956,104.86,1004.1,2.6152,0.52715,0.3269,6.2565,1.3796,2.9935,27718.0,6.8909,1.6264,181.57,28.715,,5.8199,1.3082,,,,,,,,,,,,
2005-02-24,1.2682,1.475,1.2452,1.1607,0.44012,22.519,5.6118,11.7998,0.75415,0.52334,7.7998,182.59,60.845,104.88,1006.5,2.6039,0.52496,0.32587,6.2104,1.3808,2.9705,27399.0,6.8427,1.6279,180.78,28.544,,5.7952,1.293,,,,,,,,,,,,
2005-02-25,1.2779,1.4857,1.2425,1.1717,0.44337,22.577,5.6527,11.885,0.75959,0.52393,7.7998,184.03,60.949,105.39,1008.4,2.6227,0.52875,0.32761,6.2754,1.3891,2.9801,27517.0,6.8913,1.6346,182.08,28.757,,5.8484,1.2943,,,,,,,,,,,,
2005-02-28,1.262,1.4754,1.2326,1.161,0.44037,22.436,5.6144,11.8025,0.75432,0.52029,7.7994,182.42,60.594,104.13,1006.1,2.6045,0.52508,0.32549,6.2005,1.3712,2.9468,27482.0,6.8323,1.6265,180.81,28.569,,5.7882,1.283,,,,,,,,,,,,
2005-03-01,1.269,1.4799,1.2338,1.162,0.44143,22.42,5.6311,11.8391,0.75666,0.52051,7.7998,182.94,60.722,104.34,1004.5,2.6126,0.52671,0.3262,6.2137,1.3772,2.933,27452.0,6.849,1.6229,181.38,28.63,,5.8409,1.2819,,,,,,,,,,,,
2005-03-02,1.2817,1.4929,1.2431,1.1765,0.445,22.63,5.6815,11.9431,0.7633,0.52355,7.7998,184.88,60.972,104.9,1007.4,2.6355,0.53133,0.32875,6.2636,1.3798,2.9844,27817.0,6.9176,1.6293,182.99,28.897,,5.9189,1.2855,,,,,,,,,,,,
2005-03-03,1.274,1.4881,1.2432,1.1763,0.44355,22.508,5.6631,11.904,0.7608,0.52328,7.7998,184.29,60.773,104.86,1006.3,2.6269,0.52967,0.32791,6.2546,1.3732,2.9702,27726.0,6.8825,1.6267,182.39,28.831,,5.9185,1.2769,,,,,,,,,,,,
2005-03-04,1.2745,1.4913,1.2441,1.1812,0.4443,22.619,5.6758,11.9303,0.76249,0.52429,7.7998,184.86,60.862,105.47,1008.3,2.6327,0.531,0.32856,6.2734,1.3748,2.9956,27828.0,6.9047,1.6298,182.76,28.886,,5.9602,1.2758,,,,,,,,,,,,
2005-03-07,1.2641,1.4821,1.2326,1.1759,0.44139,22.391,5.6402,11.8562,0.75775,0.52254,7.7998,183.22,60.468,105.24,1004.7,2.6164,0.52762,0.32689,6.2257,1.3624,2.9369,27298.0,6.8474,1.6279,181.62,28.529,,5.8754,1.261,,,,,,,,,,,,
2005-03-08,1.2574,1.4766,1.2262,1.1708,0.4396,22.288,5.6204,11.8123,0.75494,0.52008,7.7999,182.34,59.935,104.89,1004.3,2.6067,0.52567,0.32561,6.1913,1.3562,2.936,27078.0,6.8322,1.6233,180.95,28.389,,5.8443,1.2677,,,,,,,,,,,,
2005-03-09,1.2629,1.4655,1.2097,1.164,0.43631,21.977,5.5793,11.7238,0.74929,0.51989,7.7999,181.09,59.299,104.29,1001.1,2.5871,0.5215,0.32384,6.1254,1.3629,2.9252,26938.0,6.7833,1.6214,179.63,28.14,,5.7948,1.279,,,,,,,,,,,,
2005-03-10,1.2632,1.4586,1.2016,1.1547,0.43441,22.002,5.5529,11.6687,0.74577,0.51939,7.7992,181.88,59.02,104.12,1000.3,2.575,0.5192,0.32269,6.0959,1.3533,2.9626,26886.0,6.7636,1.6206,178.76,28.161,,5.8855,1.2838,,,,,,,,,,,,
2005-03-11,1.263,1.4579,1.2057,1.1553,0.43418,21.97,5.5502,11.6626,0.74538,0.52076,7.7995,181.28,59.086,104.11,1000.4,2.5736,0.51878,0.32275,6.095,1.3546,2.9457,26748.0,6.7554,1.6199,178.68,28.063,,5.8403,1.2673,,,,,,,,,,,,
2005-03-14,1.2709,1.4627,1.2083,1.1603,0.43531,22.147,5.5689,11.701,0.74783,0.52154,7.7997,183.32,59.086,104.79,1000.8,2.5821,0.52049,0.32351,6.1143,1.3567,2.9963,26913.0,6.7866,1.6223,179.26,28.295,,5.9856,1.293,,,,,,,,,,,,
2005-03-15,1.2636,1.4615,1.204,1.1584,0.43518,22.136,5.5648,11.6914,0.74722,0.52021,7.7999,182.9,58.716,104.42,1003.9,2.58,0.51999,0.32325,6.1167,1.3499,2.9929,26901.0,6.7965,1.6199,179.1,28.212,,5.9885,1.2928,,,,,,,,,,,,
2005-03-16,1.2642,1.4626,1.2035,1.1562,0.4358,22.321,5.5688,11.7001,0.74778,0.52045,7.7997,184.01,58.857,104.19,1003.8,2.5819,0.52053,0.32341,6.1325,1.3509,3.0428,27034.0,6.7973,1.6214,179.24,28.76,,6.1014,1.3298,,,,,,,,,,,,
2005-03-17,1.2615,1.462,1.2065,1.1565,0.43586,22.408,5.5669,11.6958,0.7475,0.52018,7.7998,185.26,58.484,104.44,1000.85,2.581,0.52033,0.32337,6.0854,1.3462,3.0775,27411.0,6.8039,1.6233,179.16,28.984,,6.1427,1.337,,,,,,,,,,,,
2005-03-18,1.2653,1.4729,1.2069,1.1669,0.43934,22.403,5.6087,11.783,0.75307,0.52222,7.7982,185.0,58.8,104.89,1005.0,2.6002,0.52429,0.32563,6.1209,1.3518,3.0631,27318.0,6.8638,1.6276,180.51,28.827,,6.0547,1.3213,,,,,,,,,,,,
2005-03-21,1.2691,1.4819,1.2123,1.1755,0.442,22.838,5.6425,11.8544,0.75763,0.52587,7.7996,187.25,58.709,105.38,1009.1,2.616,0.52746,0.3276,6.1671,1.3537,3.1265,27553.0,6.9226,1.6307,181.6,29.468,,6.1475,1.3462,,,,,,,,,,,,
2005-03-22,1.2682,1.4846,1.2047,1.1782,0.44311,22.698,5.6531,11.876,0.75901,0.52683,7.7998,186.74,59.696,105.09,1009.6,2.6207,0.52835,0.3282,6.2038,1.3552,3.0839,27665.0,6.9368,1.6348,181.92,29.431,,6.0765,1.3363,,,,,,,,,,,,
2005-03-23,1.2866,1.4988,1.2133,1.1921,0.44766,23.048,5.7081,11.9897,0.76628,0.53226,7.7997,189.81,61.126,105.52,1008.5,2.6458,0.53341,0.33073,6.2696,1.3805,3.1569,27825.0,6.9819,1.6393,183.66,29.977,,6.1976,1.3621,,,,,,,,,,,,
2005-03-24,1.2943,1.5065,1.2178,1.1969,0.45001,23.184,5.7385,12.0525,0.7703,0.53489,7.7999,190.48,61.377,106.38,1013.5,2.6597,0.53613,0.33231,6.3164,1.4028,3.1742,28193.0,7.0164,1.6471,184.62,30.069,,6.2059,1.3538,,,,,,,,,,,,
2005-03-29,1.2948,1.5131,1.2133,1.2008,0.45203,23.368,5.763,12.1048,0.77363,0.53377,7.7999,192.05,61.45,107.23,1019.2,2.6712,0.53845,0.3332,6.3585,1.4082,3.2161,28183.0,7.0553,1.6516,185.45,30.286,,6.3623,1.394,,,,,,,,,,,,
2005-03-30,1.2972,1.5112,1.2119,1.1986,0.4516,23.244,5.7555,12.0889,0.77262,0.53133,7.7995,190.95,61.292,107.49,1023.5,2.6677,0.53767,0.33261,6.3247,1.4113,3.1769,28337.0,7.0559,1.6514,185.2,30.032,,6.3309,1.3788,,,,,,,,,,,,
2005-03-31,1.293,1.5087,1.2139,1.1945,0.45094,23.106,5.7463,12.0693,0.77137,0.53109,7.7993,190.68,60.66,106.79,1015.5,2.6634,0.53687,0.33215,6.3298,1.4067,3.1477,28361.0,7.0526,1.649,184.92,29.83,,6.2402,1.3554,,,,,,,,,,,,
2005-04-01,1.2966,1.5092,1.2143,1.1982,0.45065,23.174,5.7491,12.0739,0.77166,0.52986,7.7987,190.79,60.645,107.32,1007.8,2.6644,0.53708,0.33212,6.3238,1.4074,3.1543,28264.0,7.0752,1.6551,184.97,29.902,,6.1825,1.352,8.2765,5.7273,9470.0,3.7999,54.745,27.869,39.158,,,,,
2005-04-04,1.3023,1.509,1.218,1.2059,0.45378,23.302,5.783,12.1452,0.77622,0.53326,7.7994,192.0,60.879,108.03,1013.43,2.6801,0.54032,0.33393,6.3634,1.4138,3.1913,28330.0,7.1271,1.6655,186.04,30.183,,6.2072,1.3633,8.2765,5.7634,9485.0,3.7999,54.825,27.896,39.54,,,,,
2005-04-05,1.3082,1.5268,1.2243,1.2132,0.45636,23.415,5.8158,12.2144,0.78064,0.53404,7.7997,193.16,61.14,108.63,1017.5,2.6954,0.5434,0.3356,6.3731,1.4198,3.2238,28454.0,7.1635,1.665,187.12,30.394,,6.2447,1.3673,8.2765,5.7916,9495.0,3.7999,54.825,27.939,39.649,,,,,
2005-04-06,1.3067,1.5208,1.2215,1.2059,0.45428,23.294,5.7932,12.1669,0.7776,0.5327,7.7995,192.25,61.244,108.67,1013.4,2.6849,0.54129,0.33421,6.3507,1.4068,3.2094,28376.0,7.1238,1.6624,186.38,30.26,,6.1255,1.3579,8.2765,5.7659,9480.0,3.7999,54.725,27.873,39.558,,,,,
2005-04-07,1.2999,1.5135,1.2184,1.1992,0.45137,23.182,5.7644,12.1076,0.77381,0.53192,7.7993,190.67,61.085,108.21,1012.5,2.6718,0.53873,0.33305,6.3159,1.3973,3.1789,28203.0,7.0787,1.6546,185.48,30.101,,6.1237,1.3429,8.2765,5.7347,9490.0,3.7999,54.475,27.829,39.616,,,,,
2005-04-08,1.3041,1.5257,1.2286,1.2095,0.45479,23.36,5.8108,12.2058,0.78009,0.53507,7.7993,191.87,61.409,108.79,1015.2,2.6935,0.54318,0.33544,6.3683,1.4023,3.207,28432.0,7.1454,1.6607,187.0,30.287,,6.2004,1.3523,8.2765,5.7742,9500.0,3.7999,54.595,27.869,39.704,,,,,
2005-04-11,1.291,1.5079,1.2279,1.1941,0.44939,23.049,5.7429,12.0628,0.77095,0.52918,7.7994,189.55,61.298,107.75,1015.0,2.6619,0.53666,0.33182,6.301,1.3879,3.1516,28031.0,7.0698,1.6494,184.81,29.851,,6.0715,1.3497,8.2765,5.7012,9490.0,3.7999,54.275,27.777,39.6,,,,,
2005-04-12,1.289,1.5063,1.2339,1.1932,0.4489,23.021,5.7375,12.0497,0.77012,0.52784,7.7992,189.4,61.972,107.79,1013.4,2.6591,0.536,0.33138,6.2965,1.3849,3.1415,27860.0,7.0526,1.6471,184.61,29.773,,6.1328,1.3452,8.2765,5.695,9487.0,3.7999,54.175,27.773,39.67,,,,,
2005-04-13,1.2845,1.5136,1.2366,1.1994,0.45109,23.148,5.7654,12.1085,0.77387,0.52883,7.7993,190.49,63.148,107.34,1011.4,2.672,0.53862,0.33269,6.3388,1.3815,3.1631,27925.0,7.0821,1.6432,185.49,29.938,,6.1272,1.3445,8.2765,5.7197,9482.0,3.8,54.075,27.794,39.5,,,,,
2005-04-14,1.2947,1.5257,1.2446,1.2127,0.45468,23.372,5.8126,12.2048,0.78003,0.53147,7.7989,192.57,63.315,108.14,1016.6,2.6933,0.54282,0.33495,6.4325,1.3821,3.2151,28278.0,7.1513,1.6548,186.97,30.335,,6.1977,1.3629,8.2765,5.7527,9520.0,3.7999,54.425,27.843,39.737,,,,,
2005-04-15,1.2991,1.52,1.2434,1.207,0.45291,23.388,5.792,12.1593,0.77712,0.53,7.7987,192.53,62.924,108.08,1022.5,2.6832,0.5408,0.33385,6.3973,1.3984,3.2192,28169.0,7.1328,1.6584,186.25,30.499,,6.3095,1.3814,8.2765,5.7352,9537.0,3.7999,54.625,27.871,39.691,,,,,
2005-04-18,1.3033,1.5084,1.2488,1.1935,0.44922,23.282,5.7481,12.0665,0.77119,0.52688,7.799,191.62,63.068,107.66,1019.7,2.6628,0.53667,0.33161,6.3392,1.3973,3.2325,27869.0,7.0772,1.6557,184.78,30.535,,6.2828,1.383,8.2765,5.6929,9580.0,3.8,54.675,27.809,39.575,,,,,
2005-04-19,1.304,1.505,1.2472,1.1888,0.44798,23.414,5.7348,12.0396,0.76947,0.52378,7.7991,192.67,63.004,107.37,1013.8,2.6568,0.53555,0.33072,6.3154,1.3917,3.2381,27936.0,7.0795,1.6522,184.39,30.644,,6.2402,1.3766,8.2765,5.6671,9575.0,3.7999,54.425,27.778,39.547,,,,,
2005-04-20,1.2905,1.4989,1.2386,1.1832,0.44616,23.147,5.7106,11.9907,0.76634,0.52211,7.7994,190.23,62.549,106.9,1008.9,2.646,0.5333,0.32953,6.2737,1.3784,3.1862,27841.0,7.0444,1.6482,183.62,30.271,,6.1592,1.3587,8.2765,5.6579,9585.0,3.7999,54.375,27.731,39.392,,,,,
2005-04-21,1.2921,1.4979,1.2426,1.1814,0.44586,23.125,5.7049,11.9824,0.76581,0.52439,7.7994,190.08,62.605,107.42,1006.3,2.6442,0.53308,0.32961,6.246,1.3766,3.1935,27668.0,7.0344,1.6514,183.5,30.276,,6.0986,1.3641,8.2765,5.6517,9675.0,3.7999,54.555,27.718,39.605,,,,,
2005-04-22,1.2826,1.4957,1.2348,1.1803,0.44521,23.154,5.6968,11.965,0.7647,0.52218,7.7956,190.53,62.293,106.26,1004.1,2.6404,0.53216,0.32897,6.2419,1.3697,3.198,27529.0,7.0126,1.6472,183.23,30.275,,6.0626,1.3583,8.2765,5.6481,9675.0,3.8,54.175,27.72,39.455,,,,,
2005-04-25,1.2831,1.5085,1.2403,1.1909,0.44894,23.411,5.745,12.0674,0.77125,0.52341,7.7969,192.8,63.312,105.9,999.0,2.663,0.53694,0.33117,6.2895,1.3687,3.2418,27879.0,7.0587,1.6461,184.8,30.696,,6.0708,1.3667,8.2765,5.7026,9750.0,3.7999,54.075,27.769,39.405,,,,,
2005-04-26,1.2835,1.5067,1.2412,1.1877,0.44842,23.301,5.7383,12.0535,0.77036,0.52473,7.7987,192.0,63.524,105.95,998.8,2.6599,0.53632,0.3311,6.2642,1.3736,3.2397,27874.0,7.0451,1.6473,184.59,30.579,,6.095,1.3606,8.2765,5.6891,9685.0,3.7999,54.325,27.76,39.486,,,,,
2005-04-27,1.289,1.5139,1.2478,1.1946,0.45046,23.394,5.7641,12.1104,0.77399,0.52601,7.7988,193.13,63.746,106.31,1002.9,2.6724,0.53878,0.33235,6.2902,1.3868,3.266,27988.0,7.0745,1.6478,185.46,30.666,,6.1139,1.3748,8.2765,5.7082,9560.0,3.7999,54.375,27.806,39.584,,,,,
2005-04-28,1.2856,1.5156,1.2532,1.1931,0.45083,23.65,5.7706,12.1244,0.77489,0.52484,7.799,195.34,63.774,105.87,1002.6,2.6756,0.5394,0.33251,6.3115,1.3759,3.3097,28031.0,7.0835,1.6466,185.65,30.89,,6.1373,1.3865,8.2765,5.7071,9580.0,3.7999,54.395,27.803,39.566,,,,,
2005-04-29,1.2785,1.5095,1.2496,1.1865,0.44902,23.539,5.7467,12.0758,0.77178,0.52288,7.7963,194.88,63.032,105.15,997.1,2.6648,0.53724,0.33133,6.2846,1.3637,3.2967,27923.0,7.0854,1.6355,184.9,30.435,,6.1023,1.3916,8.2765,5.6819,9560.0,3.8,54.125,27.776,39.446,,,,,
2005-05-02,1.2813,1.5206,1.2586,1.1974,0.45269,23.622,5.7882,12.164,0.77742,0.52573,7.7966,195.95,63.127,105.37,1001.1,2.6843,0.54116,0.33336,6.3255,1.3699,3.3147,28163.0,7.1518,1.6378,186.26,30.588,,6.0952,1.3868,8.2765,5.718,9535.0,3.7999,54.075,27.799,39.516,,,,,
2005-05-03,1.2932,1.5214,1.2565,1.2008,0.45294,23.587,5.7905,12.1707,0.77785,0.5289,7.796,195.67,63.97,105.19,1002.5,2.6857,0.54146,0.33393,6.3348,1.3792,3.2899,28181.0,7.1756,1.6395,186.33,30.546,,6.1295,1.3747,8.2765,5.7211,9535.0,3.7999,54.225,27.835,39.536,,,,,
2005-05-04,1.2856,1.51,1.2488,1.1897,0.44839,23.275,5.7469,12.0795,0.77202,0.52633,7.7912,193.04,64.039,104.39,999.7,2.6656,0.5374,0.33143,6.2623,1.3674,3.2386,27971.0,7.0808,1.6352,184.88,30.024,,6.033,1.3537,8.2765,5.6744,9510.0,3.7999,54.075,27.789,39.48,,,,,
2005-05-05,1.2806,1.5099,1.2473,1.1932,0.44751,23.129,5.7472,12.0786,0.77196,0.52547,7.7937,192.15,64.181,104.43,999.7,2.6654,0.53713,0.3314,6.2621,1.3614,3.2069,28042.0,7.0774,1.6361,184.91,29.955,,5.9723,1.3395,8.2765,5.6708,9510.0,3.8011,53.945,27.783,39.466,,,,,
2005-05-06,1.2838,1.5107,1.2403,1.196,0.44744,23.093,5.7491,12.0851,0.77238,0.5268,7.7931,192.85,64.162,104.82,998.1,2.6669,0.5375,0.33158,6.2652,1.3603,3.1907,27944.0,7.0775,1.6408,185.01,29.937,,6.0158,1.3498,8.2765,5.6724,9487.0,3.8,54.025,27.796,39.417,,,,,
2005-05-09,1.2935,1.5252,1.238,1.2068,0.45158,23.277,5.8026,12.201,0.77979,0.53143,7.7973,194.56,64.598,105.63,1000.9,2.6925,0.54289,0.33476,6.3369,1.3687,3.2125,28134.0,7.1602,1.6441,186.76,30.135,,6.108,1.3555,8.2765,5.7119,9482.0,3.7999,54.075,27.796,39.538,,,,,
2005-05-10,1.2926,1.5216,1.2384,1.2033,0.45052,23.366,5.7896,12.1726,0.77797,0.5312,7.7984,195.53,64.735,105.69,999.1,2.6862,0.54147,0.33398,6.2945,1.3689,3.242,28103.0,7.1577,1.6447,186.33,30.24,,6.1886,1.3611,8.2765,5.6986,9455.0,3.7999,54.175,27.801,39.495,,,,,
2005-05-11,1.2842,1.5183,1.2421,1.1988,0.449,23.327,5.7781,12.1461,0.77628,0.53105,7.7976,194.6,64.811,105.34,1000.0,2.6803,0.54029,0.33326,6.2746,1.3639,3.2367,28098.0,7.1424,1.6417,185.93,30.205,,6.1678,1.369,8.2765,5.6917,9456.0,3.8,54.184,27.816,39.356,,,,,
2005-05-12,1.2971,1.5315,1.2493,1.2106,0.45282,23.436,5.8279,12.2517,0.78302,0.53504,7.7975,196.05,66.001,106.23,999.6,2.7036,0.54491,0.33615,6.3362,1.384,3.2419,28278.0,7.212,1.6512,187.55,30.395,,6.2362,1.3559,8.2765,5.7357,9470.0,3.7999,54.175,27.87,39.439,,,,,
2005-05-13,1.3123,1.548,1.2537,1.2227,0.45706,23.744,5.8905,12.3835,0.79145,0.53831,7.7988,198.31,66.68,107.0,1001.6,2.7327,0.55093,0.33977,6.4076,1.4018,3.2969,28625.0,7.2867,1.6572,189.55,30.778,,6.3407,1.3691,8.2765,5.7847,9475.0,3.7999,54.225,27.93,39.531,,,,,
2005-05-16,1.3236,1.5503,1.2695,1.2242,0.45759,23.902,5.8992,12.4022,0.79264,0.54447,7.7991,200.3,66.78,107.51,1009.2,2.7368,0.55176,0.34028,6.4312,1.4154,3.3479,28659.0,7.3114,1.6604,189.83,31.032,,6.3782,1.3847,8.2765,5.7942,9475.0,3.7999,54.515,28.01,39.88,,,,,
2005-05-17,1.3217,1.5479,1.2701,1.2211,0.45663,23.955,5.8903,12.3826,0.79139,0.54396,7.7993,200.21,65.915,107.25,1004.6,2.7325,0.55081,0.33974,6.4068,1.4105,3.3344,28585.0,7.3014,1.6567,189.54,30.924,,6.4201,1.3818,8.2765,5.789,9425.0,3.7999,54.335,27.995,39.863,,,,,
2005-05-18,1.3224,1.5497,1.2658,1.2222,0.45717,23.982,5.8995,12.3973,0.79233,0.5454,7.7961,200.18,65.716,107.31,1005.2,2.7358,0.55154,0.34015,6.4131,1.412,3.3256,28644.0,7.3023,1.6526,189.76,30.931,,6.433,1.3771,8.2765,5.8078,9450.0,3.7999,54.575,28.011,39.875,,,,,
